instance_id,pair_id,side,label,text,n_tokens,language,collection,document_id,split
f3c96b7c8c93a18fa9ad_original,f3c96b7c8c93a18fa9ad,original,1,2.,2,es,es,idem_es_ES_071_077.txt,train
f3c96b7c8c93a18fa9ad_simplified,f3c96b7c8c93a18fa9ad,simplified,0,Sesión 2. Revisión y mejora,6,es,es,idem_es_ES_071_077.txt,train
f3cf65297ffe37ee104b_original,f3cf65297ffe37ee104b,original,1,خولة كانت تزورني كل يوم، ولكنها لا تدخل غرفتي بالوقوف عند الباب، نتبادل الحديث لساعات أحيانا على هذه الحال من دون أن يقترب أحدنا من الآخر.,29,ar,ar,arabic_cleaned_data.txt,train
f3cf65297ffe37ee104b_simplified,f3cf65297ffe37ee104b,simplified,0,خولة كانت تزورني كل يوم، ولكنها لا تدخل غرفتي، تقف عند الباب، نتبادل الحديث لساعات أحيانا على هذه الحال، من دون أن يقترب أحدنا من الآخر.,31,ar,ar,arabic_cleaned_data.txt,train
f412e02f17ac9a7d20fb_original,f412e02f17ac9a7d20fb,original,1,اتصرفت ميرلا عني، ولم يعد يجمعني بها شيء على الإطلاق، حتى سهراتنا الليلية في غرفتي ورحلاتنا إلى المناطق البعيدة شيء مما كان يميز علاقتي بميرلا لم يعد بعدما استولت عليها ماريا.,34,ar,ar,arabic_cleaned_data.txt,train
f412e02f17ac9a7d20fb_simplified,f412e02f17ac9a7d20fb,simplified,0,ميرلا لم يعد يجمعني شيء ميرلا حتى سهراتنا الليلية في غرفتي، ورحلاتنا إلى المناطق البعيدة.,17,ar,ar,arabic_cleaned_data.txt,train
f48a099630a6acbc8ed0_original,f48a099630a6acbc8ed0,original,1,"- difficultés à dormir, cauchemars",6,fr,fr,french_tagged.txt,train
f48a099630a6acbc8ed0_simplified,f48a099630a6acbc8ed0,simplified,0,"- difficultés à dormir, cauchemars",6,fr,fr,french_tagged.txt,train
f4999521d354f23b47b0_original,f4999521d354f23b47b0,original,1,"Azioni e strumenti innovativi per riconoscere e contrastare le discriminazioni multiple, un evento a distanza in cui sono stati presentati tutti i percorsi e i prodotti realizzati, articolati nelle seguenti aree tematiche: genere&disabilità; età&disabilità; cittadinanza&disabilità; orientamento sessuale/identità di genere&disabilità.",48,it,it,idem_it_IT_085_092.txt,validation
f4999521d354f23b47b0_simplified,f4999521d354f23b47b0,simplified,0,Era un incontro online. Abbiamo presentato il nostro progetto e ciò che abbiamo fatto. L'abbiamo diviso in 4 temi: * genere e disabilità * età e disabilità * cittadinanza e disabilità * orientamento sessuale o identità di genere e disabilità,44,it,it,idem_it_IT_085_092.txt,validation
f4ab20ab151cf901a83c_original,f4ab20ab151cf901a83c,original,1,I had problems to get a GP appointment,8,en,en,carlo_english_merged.txt,test
f4ab20ab151cf901a83c_simplified,f4ab20ab151cf901a83c,simplified,0,I had problems to see the doctor.,8,en,en,carlo_english_merged.txt,test
f4b186aee4fbce4c4af7_original,f4b186aee4fbce4c4af7,original,1,Es pot presentar una queixa després d’haver reclamat a l’òrgan o servei implicat i no haver obtingut resposta o solució.,23,ca,ca,idem_ca_CAT_002_006.txt,validation
f4b186aee4fbce4c4af7_simplified,f4b186aee4fbce4c4af7,simplified,0,Podeu presentar una queixa si heu fet una reclamació i no teniu cap resposta.,15,ca,ca,idem_ca_CAT_002_006.txt,validation
f4b474ee8876c1ceab7b_original,f4b474ee8876c1ceab7b,original,1,لم تكتفي ميرلا بالأوقات التي تقضيها مع صديقتها المريبة في الخارج أو في البيت.,15,ar,ar,arabic_cleaned_data.txt,train
f4b474ee8876c1ceab7b_simplified,f4b474ee8876c1ceab7b,simplified,0,لم تكتفِ ميرلا بالأوقات التي تقضيها مع صديقتها الغريبة.,10,ar,ar,arabic_cleaned_data.txt,train
f4ba8f33b5d777d084ce_original,f4ba8f33b5d777d084ce,original,1,فاة مصطفى العقاد قبل مجيئي إلى الكويت بحوالي شهرين، توفي مع ابنته في أحد فنادق عمّان متأثرا بجراحه إثر عملية تفجير نفذتها إحدى الجماعات الإسلامية! تركت جهاز اللابتوب على الطاولة متجها إلى سريري والحيرة في رأسي.,39,ar,ar,arabic_cleaned_data.txt,train
f4ba8f33b5d777d084ce_simplified,f4ba8f33b5d777d084ce,simplified,0,وفاة مصطفى العقاد، قبل مجيئي إلى الكويت بحوالي شهرين توفى مع ابنته في أحد فنادق عمان إثر عملية تفجير قامت بها إحدى الجماعات الإسلامية! تركت جهاز اللابتوب على الطاولة متجها إلى سريري والحيرة في رأسي.,38,ar,ar,arabic_cleaned_data.txt,train
f4dd50e5e45b71896762_original,f4dd50e5e45b71896762,original,1,"Les dades suggereixen que el turisme urbà continuarà creixent i, així mateix, també creixeran les pressions que hi van associades, que probablement es veuran exacerbades per l’augment de la població resident a moltes ciutats.",39,ca,ca,idem_ca_CAT_024_047.txt,train
f4dd50e5e45b71896762_simplified,f4dd50e5e45b71896762,simplified,0,Les dades indiquen que el turisme a les ciutats continuarà creixent. Això farà que també creixin els problemes relacionats amb aquest turisme. Aquests problemes poden ser encara més grans si cada vegada hi viu més gent a les ciutats.,42,ca,ca,idem_ca_CAT_024_047.txt,train
f4e80b68d41a6a618618_original,f4e80b68d41a6a618618,original,1,أدرت ظهري للستارة أمرر نظري في أرجاء الغرفة باحثا عن إينانغ تشولينغ.,13,ar,ar,arabic_cleaned_data.txt,train
f4e80b68d41a6a618618_simplified,f4e80b68d41a6a618618,simplified,0,بحثت عن إينانغ تشولينغ.,5,ar,ar,arabic_cleaned_data.txt,train
f510ca1f72523a055d86_original,f510ca1f72523a055d86,original,1,Le contenu des ateliers est adapté aux besoins des participants.,11,fr,fr,french_tagged.txt,train
f510ca1f72523a055d86_simplified,f510ca1f72523a055d86,simplified,0,Le contenu des ateliers est adapté aux besoins des participants.,11,fr,fr,french_tagged.txt,train
f5194f55a2a19b64a665_original,f5194f55a2a19b64a665,original,1,Suivi socio-administratif : individualisé visant la levée des freins périphériques empêchant l’employabilité des apprenants.,16,fr,fr,french_tagged.txt,train
f5194f55a2a19b64a665_simplified,f5194f55a2a19b64a665,simplified,0,"Conseils pour trouver une garde d'enfant, un moyen de transport, un logement... et commencer un travail plus facilement",22,fr,fr,french_tagged.txt,train
f51ddbec6e0a99e0e21b_original,f51ddbec6e0a99e0e21b,original,1,"Grave anche la situazione per i produttori di vini e alcolici, che indirizzano quasi la metà del loro export totale verso gli Stati Uniti.",26,it,it,idem_it_IT_068_077.txt,train
f51ddbec6e0a99e0e21b_simplified,f51ddbec6e0a99e0e21b,simplified,0,La situazione è anche grave per i produttori di vini e alcolici. Vendono molti prodotti all'estero. Quasi la metà va negli Stati Uniti.,27,it,it,idem_it_IT_068_077.txt,train
f52c0a9da825d775408a_original,f52c0a9da825d775408a,original,1,"Aquesta xifra va augmentar al 70% el 2014, a mesura que creixia el nombre de turistes.",19,ca,ca,idem_ca_CAT_024_047.txt,train
f52c0a9da825d775408a_simplified,f52c0a9da825d775408a,simplified,0,"L' any 2014, encara més gent no estava contenta amb el turisme perquè venien més turistes a la ciutat.",22,ca,ca,idem_ca_CAT_024_047.txt,train
f53bb459287e85257544_original,f53bb459287e85257544,original,1,Les bâtisseuses en action,4,fr,fr,french_tagged.txt,train
f53bb459287e85257544_simplified,f53bb459287e85257544,simplified,0,Se préparer aux métiers du bâtiment et des travaux publics,10,fr,fr,french_tagged.txt,train
f55ddc80cccfe9909bc3_original,f55ddc80cccfe9909bc3,original,1,"En los informes aparecen acusaciones ya conocidas, como el ingreso de 7,1 millones de euros por la Fundación Ceps –por la que pasaron los fundadores de Podemos como politólogos– seis años antes de que existiera la formación.",41,es,es,idem_es_ES_083_107.txt,train
f55ddc80cccfe9909bc3_simplified,f55ddc80cccfe9909bc3,simplified,0,"En los informes aparecen acusaciones que son conocidas. Por ejemplo, el dinero que recibió la Fundación Ceps. En esta fundación trabajaron los creadores de Podemos 6 años antes de crear el partido político.",37,es,es,idem_es_ES_083_107.txt,train
f59faa0a50319393765c_original,f59faa0a50319393765c,original,1,"Palermo e Pavia appartengono infatti a circoscrizioni diverse: rispettivamente, quella Insulare e quella Nord-Ovest.",17,it,it,idem_it_IT_028_035.txt,train
f59faa0a50319393765c_simplified,f59faa0a50319393765c,simplified,0,Palermo e Pavia sono in 2 zone elettorali diverse: Palermo è nella zona Insulare. Pavia è nella zona Nord-Ovest.,22,it,it,idem_it_IT_028_035.txt,train
f5b90d0e5eb670c4e450_original,f5b90d0e5eb670c4e450,original,1,"En realidad, se trata del propio José Aliste, quien tiene a su nombre una sociedad llamada igual sobre la que ha puesto la lupa un juzgado de Madrid.",31,es,es,idem_es_ES_083_107.txt,train
f5b90d0e5eb670c4e450_simplified,f5b90d0e5eb670c4e450,simplified,0,En realidad Last Means es el propio José Aliste. Last Means es el nombre de una empresa suya y que investiga un juzgado de Madrid .,27,es,es,idem_es_ES_083_107.txt,train
f5caf96f833be257eda3_original,f5caf96f833be257eda3,original,1,"De la mateixa manera, el nombre de visitants a les atraccions turístiques de les ciutats europees va augmentar gairebé el 14% de mitjana el 2023.",27,ca,ca,idem_ca_CAT_024_047.txt,train
f5caf96f833be257eda3_simplified,f5caf96f833be257eda3,simplified,0,"L’any 2023, van visitar les atraccions turístiques d’Europa més persones que l’any anterior.",18,ca,ca,idem_ca_CAT_024_047.txt,train
f5e7f793293e13dbaf92_original,f5e7f793293e13dbaf92,original,1,"Tot i que els resultats inicials no encaixaven amb el que els polítics havien previst, es va decidir continuar supervisant el posicionament dels residents, i la recerca en curs es va incorporar a l’Observatori del Turisme a Barcelona.",44,ca,ca,idem_ca_CAT_024_047.txt,train
f5e7f793293e13dbaf92_simplified,f5e7f793293e13dbaf92,simplified,0,"Tot i que els primers resultats no eren els que s’esperaven, es va decidir continuar amb l'estudi per saber què pensaven els ciutadans de Barcelona sobre el turisme. Es va sumar també a l’Observatori del Turisme de Barcelona, que és un espai que estudia com evoluciona el turisme a la ciutat.",59,ca,ca,idem_ca_CAT_024_047.txt,train
f5e8d84fc7ee64cee6c1_original,f5e8d84fc7ee64cee6c1,original,1,"ورغم تجاهل الآخرين لرأيها أصرت على الاعتراف بي: ""إنه ابن أخي، والله لا يرضى أن نتنكر له"".",22,ar,ar,arabic_cleaned_data.txt,train
f5e8d84fc7ee64cee6c1_simplified,f5e8d84fc7ee64cee6c1,simplified,0,إنه ابن أخي، والله لا يقبل أن نتركه.,10,ar,ar,arabic_cleaned_data.txt,train
f5ea6349431be65748a5_original,f5ea6349431be65748a5,original,1,التعامل مع البومباي يعني أن تفتح بابا لا يُغلق من الديون، وأن تقبل صاغرا بأن تدفع لأناس يعملون على استثمار حاجتك لصالحهم، وأن تشاهد بعينيك كيف تنمو أموالك وتتكاثر ، لتدخل جيوب غيرك!,36,ar,ar,arabic_cleaned_data.txt,test
f5ea6349431be65748a5_simplified,f5ea6349431be65748a5,simplified,0,التعامل مع البومباي يعني أن تفتح باب لا يغلق من الديون، وأن اتشاهد بعينيك كيف تدخل أموالك جيوب غيرك.,21,ar,ar,arabic_cleaned_data.txt,test
f656011db59b2c76e4c9_original,f656011db59b2c76e4c9,original,1,"Dopo le correzioni, il 2 ottobre il disegno di legge è stato approvato dalla commissione ed è passato all’esame dell’aula della Camera.",26,it,it,idem_it_IT_053_067.txt,train
f656011db59b2c76e4c9_simplified,f656011db59b2c76e4c9,simplified,0,C'erano alcune modifiche. Il 2 ottobre la Commissione ha poi approvato la proposta. Poi l'intera Camera l'ha discussa.,24,it,it,idem_it_IT_053_067.txt,train
f6bcc1b1c2128ec67c04_original,f6bcc1b1c2128ec67c04,original,1,ما الجديد ماما؟ أنت تعرفين أن ميرلا تدخن! تدفعني تنقض على الباب تضربه بهيستيريا: هذه ليست سجائر.,21,ar,ar,arabic_cleaned_data.txt,train
f6bcc1b1c2128ec67c04_simplified,f6bcc1b1c2128ec67c04,simplified,0,ما الجديد ماما؟ أنت تعرفين أن ميرلا تدخن! تضرب على الباب بهيستيريا.,15,ar,ar,arabic_cleaned_data.txt,train
f6c27de9f49c73261f14_original,f6c27de9f49c73261f14,original,1,وكل شيء، عدا القطار أو الحافلة أو الجييبني وتذكرة الدخول، إن وُجدت، هو مجاني، لا أحد يسألك المال مقابل ساعات تقضيها محدّقا في الجبل البركاني، ولا أحد ينبهك لانتهاء الوقت إذا ما جلست أسفل شجرة عملاقة نبتت من قلب صخرة عظيمة، ولا أحد يطالبك بألا تستلقي على سطح البحيرة طافيا محدقا في الغيوم، تحصيها غيمة ثمرة شهية تقطفها، تشارك بها من تحب.,71,ar,ar,arabic_cleaned_data.txt,test
f6c27de9f49c73261f14_simplified,f6c27de9f49c73261f14,simplified,0,وكل شيء في الداخل مجاني، لا أحد يسألك المال مقابل ساعات تقضيها في الجبل أو إذا ما جلست أسفل شجرة عملاقة نبتت من قلب صخرة عظيمة، وليس هناك من يمنعك من أن تأخذ ثمرة لذيذة من شجرة، تشارك بها من تحب.,45,ar,ar,arabic_cleaned_data.txt,test
f6de5ebb932d6b409bf6_original,f6de5ebb932d6b409bf6,original,1,"Antonio D’Alessio, l’unico deputato di Azione ad aver partecipato al voto, astenendosi, ha detto di essere favorevole a una limitazione della durata delle intercettazioni, ma per lui quella voluta dai partiti di centrodestra è «eccessiva».",44,it,it,idem_it_IT_036_040.txt,train
f6de5ebb932d6b409bf6_simplified,f6de5ebb932d6b409bf6,simplified,0,Antonio D'Alessio è l'unico membro del partito Azione che ha partecipato al voto. Si è astenuto. Ha detto: È giusto limitare le intercettazioni. Ma la proposta del governo è troppo corta.,38,it,it,idem_it_IT_036_040.txt,train
f71f7eaecf6326f49505_original,f71f7eaecf6326f49505,original,1,Quedaba mes y medio para las elecciones generales de junio y de las urnas podía salir un gobierno de coalición del PSOE y Podemos.,25,es,es,idem_es_ES_083_107.txt,train
f71f7eaecf6326f49505_simplified,f71f7eaecf6326f49505,simplified,0,En este momento faltaba poco para las elecciones generales. De esas elecciones podía salir un gobierno del PSOE junto a Podemos.,23,es,es,idem_es_ES_083_107.txt,train
f7295838a3833379d0d8_original,f7295838a3833379d0d8,original,1,"Registre electrònic Contingut El Registre General és l’instrument de l’Ajuntament de Barcelona per controlar el flux de comunicació entre aquesta administració, la ciutadania i altres organitzacions, i dona fe de si s’ha produït o no aquesta comunicació.",43,ca,ca,idem_ca_CAT_014_017.txt,validation
